FFT Length,65536
Record Length,32768
FFT Sample Rate,+5.000000E+06,
Delta Frequency,+7.629395E+01,
Start Frequency,+0.000000E+00,
Stop Frequency,+2.500000E+06,
Vertical Units,F1:,Real part,Vrms,Imaginary part,Vrms,Magnitude,dBV,
Model,SDS814X HD
Serial Number,SDS08A0Q809397
Software Version,3.8.12.1.1.3.8
SourceF1:
Frequency,Real part,Imaginary part,Magnitude,Angle
+1.434555E+06,-7.857989E-07,-4.780681E-07,-1.207262E+02,-2.595031E+00
+1.434631E+06,+5.511323E-07,-3.297892E-07,-1.238457E+02,-5.392310E-01
+1.434708E+06,-7.333123E-07,+5.725395E-07,-1.206271E+02,+2.478695E+00
+1.434784E+06,+8.949577E-07,-1.460086E-07,-1.208499E+02,-1.617210E-01
+1.434860E+06,-8.063113E-07,-3.156640E-07,-1.212506E+02,-2.768443E+00
+1.434937E+06,+3.166647E-07,+6.368560E-07,-1.229597E+02,+1.109366E+00
+1.435013E+06,-3.417270E-07,-3.636903E-07,-1.260372E+02,-2.325069E+00
+1.435089E+06,+7.245413E-07,-2.861036E-07,-1.221694E+02,-3.760809E-01
+1.435165E+06,-4.090293E-07,+7.382243E-07,-1.214735E+02,+2.076760E+00
+1.435242E+06,-3.348093E-07,-3.464232E-07,-1.263431E+02,-2.339148E+00
+1.435318E+06,+7.394893E-07,-9.120596E-07,-1.186053E+02,-8.895103E-01
+1.435394E+06,-4.332032E-09,+7.730061E-07,-1.222362E+02,+1.576400E+00
+1.435471E+06,-8.872721E-07,+2.087314E-07,-1.208049E+02,+2.910543E+00
+1.435547E+06,+8.872690E-07,+3.632872E-08,-1.210316E+02,+4.092157E-02
+1.435623E+06,-5.910438E-07,-4.605678E-07,-1.225069E+02,-2.479636E+00
+1.435699E+06,-4.203607E-08,+9.160551E-08,-1.399317E+02,+2.001011E+00
+1.435776E+06,+4.449186E-07,+1.776947E-07,-1.263916E+02,+3.799779E-01
+1.435852E+06,-1.649528E-07,+5.404600E-08,-1.352099E+02,+2.824970E+00
+1.435928E+06,-1.115326E-07,-3.128013E-07,-1.295749E+02,-1.913304E+00
+1.436005E+06,+1.988310E-07,+1.995464E-07,-1.310044E+02,+7.871938E-01
+1.436081E+06,-2.475401E-07,+1.162423E-07,-1.312617E+02,+2.702568E+00
+1.436157E+06,+8.918830E-08,-2.295162E-07,-1.321730E+02,-1.200162E+00
+1.436234E+06,-2.574134E-07,+2.747986E-07,-1.284840E+02,+2.323540E+00
+1.436310E+06,+8.865932E-07,-1.217567E-07,-1.209644E+02,-1.364773E-01
+1.436386E+06,-1.084564E-06,+4.270786E-07,-1.186688E+02,+2.766461E+00
+1.436462E+06,+8.741285E-07,-6.025220E-07,-1.194802E+02,-6.034971E-01
+1.436539E+06,-4.018596E-07,+2.581144E-07,-1.264185E+02,+2.570650E+00
+1.436615E+06,+1.863181E-07,-1.002701E-06,-1.198291E+02,-1.387075E+00
+1.436691E+06,-3.170688E-07,+1.951922E-06,-1.140776E+02,+1.731829E+00
+1.436768E+06,-3.469475E-08,-1.811880E-06,-1.148358E+02,-1.589942E+00
+1.436844E+06,+1.434203E-07,+1.222032E-06,-1.181989E+02,+1.453969E+00
+1.436920E+06,+6.181406E-07,-8.853921E-07,-1.193330E+02,-9.613099E-01
+1.436996E+06,-4.252616E-07,+1.187804E-06,-1.179813E+02,+1.914601E+00
+1.437073E+06,-4.752004E-07,-1.440556E-06,-1.163808E+02,-1.889429E+00
+1.437149E+06,+3.579640E-07,+9.267149E-07,-1.200571E+02,+1.202180E+00
+1.437225E+06,+4.492505E-07,-6.703031E-07,-1.218633E+02,-9.803378E-01
+1.437302E+06,-8.636318E-07,+1.041746E-06,-1.173729E+02,+2.262986E+00
+1.437378E+06,-1.227275E-07,-1.236403E-06,-1.181142E+02,-1.669734E+00
+1.437454E+06,+1.179446E-06,+1.191094E-06,-1.155132E+02,+7.903118E-01
+1.437531E+06,-1.030293E-06,-8.191242E-07,-1.176133E+02,-2.469883E+00
+1.437607E+06,+6.235364E-07,+5.163907E-07,-1.218346E+02,+6.916800E-01
+1.437683E+06,-1.059498E-06,-5.008066E-07,-1.186222E+02,-2.700037E+00
+1.437759E+06,+1.705171E-06,-3.868371E-08,-1.153624E+02,-2.268222E-02
+1.437836E+06,-1.362000E-06,+4.632706E-07,-1.168410E+02,+2.813729E+00
+1.437912E+06,+4.888370E-07,-4.314449E-07,-1.237150E+02,-7.231152E-01
+1.437988E+06,-1.966926E-07,+4.459020E-07,-1.262431E+02,+1.986234E+00
+1.438065E+06,+3.931098E-07,-7.918642E-07,-1.210702E+02,-1.110004E+00
+1.438141E+06,-5.055154E-07,+1.257340E-06,-1.173602E+02,+1.953070E+00
+1.438217E+06,+6.093787E-07,-7.967150E-07,-1.199736E+02,-9.178499E-01
+1.438293E+06,-2.530652E-07,-1.587693E-07,-1.304939E+02,-2.581280E+00
+1.438370E+06,-9.531485E-07,+5.132685E-07,-1.193110E+02,+2.647623E+00
+1.438446E+06,+1.436030E-06,-5.409086E-07,-1.162805E+02,-3.602335E-01
+1.438522E+06,-2.975953E-07,+8.711655E-07,-1.207186E+02,+1.899974E+00
+1.438599E+06,-1.173508E-06,-1.069747E-06,-1.159834E+02,-2.402416E+00
+1.438675E+06,+1.734348E-06,+6.906523E-07,-1.145780E+02,+3.789711E-01
+1.438751E+06,-7.931419E-07,-9.173596E-08,-1.219553E+02,-3.026443E+00
+1.438828E+06,+6.521622E-08,-4.428633E-08,-1.420660E+02,-5.965399E-01
+1.438904E+06,-3.342156E-07,-1.004992E-07,-1.291435E+02,-2.849492E+00
+1.438980E+06,+2.209703E-07,+1.153315E-08,-1.331015E+02,+5.214589E-02
+1.439056E+06,+8.723890E-08,+1.307206E-07,-1.360733E+02,+9.823075E-01
+1.439133E+06,-4.101529E-07,-1.432234E-07,-1.272414E+02,-2.805635E+00
+1.439209E+06,+1.084202E-06,-1.198311E-08,-1.192973E+02,-1.105202E-02
+1.439285E+06,-9.094661E-07,+3.654445E-07,-1.201742E+02,+2.759516E+00
+1.439362E+06,-1.058191E-07,-3.070634E-07,-1.297681E+02,-1.902667E+00
+1.439438E+06,+5.252314E-07,-4.819522E-07,-1.229401E+02,-7.424541E-01
+1.439514E+06,-2.007371E-07,+5.402894E-07,-1.247859E+02,+1.926527E+00
+1.439590E+06,-7.017694E-07,+2.170294E-07,-1.226794E+02,+2.841662E+00
+1.439667E+06,+9.292950E-07,-7.098838E-07,-1.186407E+02,-6.523348E-01
+1.439743E+06,-5.585239E-07,+5.476826E-07,-1.221332E+02,+2.365995E+00
+1.439819E+06,+7.687033E-07,+2.267090E-07,-1.219226E+02,+2.867934E-01
+1.439896E+06,-8.786045E-07,+8.552362E-08,-1.210832E+02,+3.044558E+00
+1.439972E+06,+8.237265E-07,-8.405851E-07,-1.185852E+02,-7.955273E-01
+1.440048E+06,-8.647092E-07,-1.630814E-07,-1.211108E+02,-2.955185E+00
+1.440125E+06,+8.853248E-07,+6.625284E-07,-1.191266E+02,+6.424412E-01
+1.440201E+06,-6.972672E-07,+3.632435E-07,-1.220892E+02,+2.661324E+00
+1.440277E+06,+8.816777E-08,-5.568041E-07,-1.249784E+02,-1.413754E+00
+1.440353E+06,+2.989947E-07,+4.382609E-07,-1.255057E+02,+9.720964E-01
+1.440430E+06,-2.936170E-07,-7.369302E-07,-1.220116E+02,-1.949951E+00
+1.440506E+06,+5.129918E-07,+3.344310E-07,-1.242596E+02,+5.777256E-01
+1.440582E+06,-9.654750E-07,-1.550965E-07,-1.201945E+02,-2.982311E+00
+1.440659E+06,+1.511833E-06,+1.908372E-07,-1.163413E+02,+1.255649E-01
+1.440735E+06,-1.324594E-06,-4.125371E-08,-1.175541E+02,-3.110458E+00
+1.440811E+06,+1.460251E-08,+2.996936E-07,-1.304561E+02,+1.522110E+00
+1.440887E+06,+2.842244E-07,-3.836314E-08,-1.308484E+02,-1.341640E-01
+1.440964E+06,+1.263803E-07,-4.549700E-07,-1.265175E+02,-1.299850E+00
+1.441040E+06,+2.861334E-07,+5.761369E-07,-1.238320E+02,+1.109839E+00
+1.441116E+06,-8.773568E-07,-3.733803E-07,-1.204136E+02,-2.739236E+00
+1.441193E+06,+1.458472E-06,-8.312314E-09,-1.167219E+02,-5.699270E-03
+1.441269E+06,-1.722852E-06,+2.401401E-07,-1.151915E+02,+3.003100E+00
+1.441345E+06,+1.222484E-06,+3.448042E-08,-1.182517E+02,+2.819773E-02
+1.441422E+06,-5.779033E-07,-3.967712E-07,-1.230856E+02,-2.539937E+00
+1.441498E+06,+5.041413E-07,-7.667451E-08,-1.258496E+02,-1.509327E-01
+1.441574E+06,-3.811013E-07,+4.826329E-07,-1.242231E+02,+2.239182E+00
+1.441650E+06,+2.006058E-07,+2.129086E-07,-1.306766E+02,+8.151410E-01
+1.441727E+06,-3.755380E-07,-5.292020E-07,-1.237563E+02,-2.187957E+00
+1.441803E+06,+3.716112E-07,+7.258809E-09,-1.285966E+02,+1.953086E-02
+1.441879E+06,-1.813793E-07,+3.035314E-07,-1.290299E+02,+2.109422E+00
+1.441956E+06,+1.521683E-07,-2.376695E-07,-1.309886E+02,-1.001305E+00
+1.442032E+06,-1.440742E-07,-5.069974E-07,-1.255626E+02,-1.847669E+00
+1.442108E+06,+2.089065E-07,+1.088178E-06,-1.191088E+02,+1.381126E+00
+1.442184E+06,-1.107273E-07,-9.103711E-07,-1.207519E+02,-1.691831E+00
+1.442261E+06,-2.352137E-07,+4.698438E-07,-1.255897E+02,+2.034941E+00
+1.442337E+06,+2.209667E-07,+2.744707E-09,-1.331128E+02,+1.242072E-02
+1.442413E+06,+2.623674E-07,-5.255902E-07,-1.246208E+02,-1.107800E+00
+1.442490E+06,-3.775330E-07,+8.983142E-07,-1.202251E+02,+1.968652E+00
+1.442566E+06,-2.550707E-10,-2.881332E-07,-1.308081E+02,-1.571681E+00
+1.442642E+06,+2.094121E-07,+2.421977E-07,-1.298922E+02,+8.578682E-01
+1.442719E+06,-8.105714E-07,-1.529325E-06,-1.152348E+02,-2.058170E+00
+1.442795E+06,+1.111765E-06,+1.508561E-06,-1.145447E+02,+9.356864E-01
+1.442871E+06,-3.289747E-07,-4.635720E-07,-1.249063E+02,-2.187971E+00
+1.442947E+06,-1.603080E-07,+7.350281E-08,-1.350722E+02,+2.711684E+00
+1.443024E+06,+4.605041E-08,-6.264559E-08,-1.421860E+02,-9.369034E-01
+1.443100E+06,-1.815946E-07,-1.914198E-07,-1.315728E+02,-2.329861E+00
+1.443176E+06,+5.135278E-07,+2.769983E-07,-1.246796E+02,+4.946707E-01
+1.443253E+06,-1.717504E-07,+1.823971E-07,-1.320227E+02,+2.326141E+00
+1.443329E+06,-2.373408E-07,-9.392918E-08,-1.318606E+02,-2.764750E+00
+1.443405E+06,+9.156365E-08,-3.402698E-07,-1.290599E+02,-1.307932E+00
+1.443481E+06,-4.376494E-07,+8.523664E-08,-1.270158E+02,+2.949240E+00
+1.443558E+06,+5.936087E-07,+1.100522E-07,-1.243832E+02,+1.833139E-01
+1.443634E+06,-2.678039E-07,+5.030905E-07,-1.248836E+02,+2.059962E+00
+1.443710E+06,+9.019793E-08,-6.803884E-07,-1.232692E+02,-1.438997E+00
+1.443787E+06,+4.233302E-08,+9.847594E-08,-1.393970E+02,+1.164798E+00
+1.443863E+06,+4.282971E-07,+1.462019E-07,-1.268864E+02,+3.289537E-01
+1.443939E+06,-6.360130E-07,+7.813568E-08,-1.238656E+02,+3.019353E+00
+1.444016E+06,+9.563749E-08,-7.474687E-07,-1.224576E+02,-1.443539E+00
+1.444092E+06,+1.109013E-07,+1.029863E-06,-1.196943E+02,+1.463524E+00
+1.444168E+06,+1.281529E-08,-8.333994E-07,-1.215819E+02,-1.555420E+00
+1.444244E+06,+6.270593E-08,+1.519269E-07,-1.356841E+02,+1.179358E+00
+1.444321E+06,+2.011810E-07,+1.023046E-06,-1.196373E+02,+1.376625E+00
+1.444397E+06,-8.605428E-07,-1.027418E-06,-1.174566E+02,-2.268034E+00
+1.444473E+06,+4.226863E-07,+5.378196E-07,-1.232983E+02,+9.046963E-01
+1.444550E+06,+5.210021E-07,-7.254068E-08,-1.255798E+02,-1.383436E-01
+1.444626E+06,-4.612080E-07,-1.028945E-06,-1.189570E+02,-1.992181E+00
+1.444702E+06,+1.721839E-07,+1.751718E-06,-1.150890E+02,+1.472817E+00
+1.444778E+06,-2.252304E-07,-1.366266E-06,-1.171729E+02,-1.734178E+00
+1.444855E+06,+3.802861E-07,+3.779620E-07,-1.254140E+02,+7.823331E-01
+1.444931E+06,-3.288689E-07,+2.135821E-07,-1.281312E+02,+2.565608E+00
+1.445007E+06,+1.092173E-07,-1.249289E-10,-1.392342E+02,-1.143856E-03
+1.445084E+06,-3.064163E-07,-3.022732E-07,-1.273222E+02,-2.363001E+00
+1.445160E+06,+4.669983E-07,+1.564094E-07,-1.261520E+02,+3.231824E-01
+1.445236E+06,+1.970147E-07,-1.054831E-07,-1.330154E+02,-4.915708E-01
+1.445312E+06,-8.516979E-07,+3.256030E-07,-1.208019E+02,+2.776438E+00
+1.445389E+06,+6.517734E-07,-7.308515E-08,-1.236638E+02,-1.116663E-01
+1.445465E+06,-5.600959E-07,-7.446966E-08,-1.249586E+02,-3.009409E+00
+1.445541E+06,+9.643632E-07,-2.906259E-07,-1.199377E+02,-2.927092E-01
+1.445618E+06,-7.484311E-07,+3.293299E-07,-1.217483E+02,+2.727063E+00
+1.445694E+06,-1.376499E-07,-2.222744E-07,-1.316524E+02,-2.125271E+00
+1.445770E+06,+4.808919E-07,-8.634851E-09,-1.263577E+02,-1.795398E-02
+1.445847E+06,-4.816953E-07,+1.893423E-07,-1.257206E+02,+2.767071E+00
+1.445923E+06,+7.193147E-07,+2.583137E-07,-1.223348E+02,+3.447682E-01
+1.445999E+06,-5.564193E-07,-3.910559E-07,-1.233486E+02,-2.528985E+00
+1.446075E+06,+1.824815E-07,-2.430563E-07,-1.303444E+02,-9.267970E-01
+1.446152E+06,-3.836197E-07,+3.688293E-07,-1.254791E+02,+2.375848E+00
+1.446228E+06,+9.688971E-07,-1.872088E-07,-1.201153E+02,-1.908664E-01
+1.446304E+06,-8.982419E-07,-6.625984E-09,-1.209319E+02,-3.134216E+00
+1.446381E+06,+1.007452E-07,+2.431471E-07,-1.315945E+02,+1.177991E+00
+1.446457E+06,+5.950948E-07,-3.713300E-07,-1.230801E+02,-5.578688E-01
+1.446533E+06,-8.126680E-07,+6.295336E-07,-1.197603E+02,+2.482501E+00
+1.446609E+06,+3.631668E-07,-5.166820E-07,-1.239919E+02,-9.581383E-01
+1.446686E+06,+3.434802E-07,+2.193818E-07,-1.277961E+02,+5.683925E-01
+1.446762E+06,-4.016951E-07,+2.581644E-07,-1.264205E+02,+2.570375E+00
+1.446838E+06,-5.016045E-07,-1.849648E-07,-1.254391E+02,-2.788316E+00
+1.446915E+06,+1.112500E-06,-8.878254E-07,-1.169338E+02,-6.735479E-01
+1.446991E+06,-6.575107E-07,+1.013428E-06,-1.183584E+02,+2.146327E+00
+1.447067E+06,+8.855424E-08,-4.447691E-07,-1.268685E+02,-1.374265E+00
+1.447144E+06,+7.167050E-08,+9.595445E-07,-1.203345E+02,+1.496243E+00
+1.447220E+06,-4.001153E-07,-1.397336E-06,-1.167517E+02,-1.849676E+00
+1.447296E+06,+5.956491E-07,+1.030892E-06,-1.184847E+02,+1.046860E+00
+1.447372E+06,-2.726651E-07,-9.850430E-07,-1.198103E+02,-1.840840E+00
+1.447449E+06,+6.755456E-07,+6.516553E-07,-1.205502E+02,+7.673995E-01
+1.447525E+06,-1.033632E-06,+1.399009E-07,-1.196339E+02,+3.007061E+00
+1.447601E+06,+3.875861E-07,-6.885945E-07,-1.220455E+02,-1.058129E+00
+1.447678E+06,+1.261846E-07,+7.646047E-07,-1.222146E+02,+1.407238E+00
+1.447754E+06,-4.150509E-07,-2.492743E-07,-1.263003E+02,-2.600741E+00
+1.447830E+06,+8.890082E-07,-1.832717E-07,-1.208411E+02,-2.033049E-01
+1.447906E+06,-1.118711E-06,-9.782040E-08,-1.189926E+02,-3.054374E+00
+1.447983E+06,+6.420883E-07,+2.756562E-07,-1.231135E+02,+4.055173E-01
+1.448059E+06,-5.864882E-07,+8.389697E-08,-1.245468E+02,+2.999507E+00
+1.448135E+06,+6.677864E-07,+1.189387E-07,-1.233716E+02,+1.762606E-01
+1.448212E+06,-3.899972E-07,-8.203100E-07,-1.208354E+02,-2.014593E+00
+1.448288E+06,+6.401273E-07,+8.646842E-07,-1.193650E+02,+9.335310E-01
+1.448364E+06,-1.062908E-06,-2.853972E-07,-1.191678E+02,-2.879274E+00
+1.448441E+06,+1.100339E-06,+2.963119E-08,-1.191663E+02,+2.692263E-02
+1.448517E+06,+3.481809E-08,+1.410831E-07,-1.367537E+02,+1.328840E+00
+1.448593E+06,-9.292539E-07,-2.965605E-08,-1.206329E+02,-3.109690E+00
+1.448669E+06,+3.314581E-07,-2.070263E-07,-1.281609E+02,-5.583065E-01
+1.448746E+06,-2.329495E-07,-1.115439E-07,-1.317583E+02,-2.695021E+00
+1.448822E+06,+7.842262E-07,+4.435518E-07,-1.209058E+02,+5.147349E-01
+1.448898E+06,-5.811249E-07,-5.293858E-07,-1.220904E+02,-2.402751E+00
+1.448975E+06,+2.764958E-07,+1.740132E-07,-1.297171E+02,+5.617228E-01
+1.449051E+06,-6.062594E-07,+3.224803E-07,-1.232648E+02,+2.652738E+00
+1.449127E+06,+8.994676E-07,-6.586575E-07,-1.190557E+02,-6.320602E-01
+1.449203E+06,-1.059674E-06,+7.821356E-07,-1.176079E+02,+2.505757E+00
+1.449280E+06,+6.549040E-07,-8.747675E-07,-1.192295E+02,-9.281530E-01
+1.449356E+06,+3.574679E-07,+6.587026E-07,-1.225052E+02,+1.073587E+00
+1.449432E+06,-6.624968E-07,-1.119086E-07,-1.234541E+02,-2.974253E+00
+1.449509E+06,+2.761540E-07,+8.801015E-07,-1.207015E+02,+1.266750E+00
+1.449585E+06,+2.374335E-07,-1.756336E-06,-1.150292E+02,-1.436424E+00
+1.449661E+06,-3.552711E-07,+1.076449E-06,-1.189111E+02,+1.889580E+00
+1.449738E+06,+1.404773E-07,-2.568219E-07,-1.306706E+02,-1.070272E+00
+1.449814E+06,+1.701608E-07,+2.384554E-07,-1.306643E+02,+9.510037E-01
+1.449890E+06,-9.293904E-07,-4.561976E-07,-1.196985E+02,-2.685286E+00
+1.449966E+06,+1.454505E-06,+3.731199E-07,-1.164689E+02,+2.511123E-01
+1.450043E+06,-1.172787E-06,-1.434062E-08,-1.186150E+02,-3.129365E+00
+1.450119E+06,+5.906439E-07,-9.719642E-08,-1.244574E+02,-1.630984E-01
+1.450195E+06,-1.954516E-07,-2.996325E-07,-1.289285E+02,-2.148790E+00
+1.450272E+06,+4.338511E-07,+9.690165E-08,-1.270418E+02,+2.197456E-01
+1.450348E+06,-4.193387E-07,+6.111474E-07,-1.226015E+02,+2.172166E+00
+1.450424E+06,-4.632940E-07,-5.199058E-07,-1.231431E+02,-2.298679E+00
+1.450500E+06,+8.932851E-07,-1.466458E-08,-1.209790E+02,-1.641499E-02
+1.450577E+06,-7.718942E-07,-1.044231E-07,-1.221701E+02,-3.007127E+00
+1.450653E+06,+5.994490E-07,+1.295721E-07,-1.242466E+02,+2.128770E-01
+1.450729E+06,+1.236137E-09,+6.860157E-07,-1.232733E+02,+1.568994E+00
+1.450806E+06,-5.911759E-07,-8.218092E-07,-1.198934E+02,-2.194397E+00
+1.450882E+06,+2.260105E-07,+5.449733E-08,-1.326720E+02,+2.366107E-01
+1.450958E+06,+4.503440E-07,-2.221620E-07,-1.259831E+02,-4.582863E-01
+1.451035E+06,-5.218581E-07,+5.141717E-07,-1.227026E+02,+2.363613E+00
+1.451111E+06,-1.937726E-07,+1.277972E-07,-1.326857E+02,+2.558553E+00
+1.451187E+06,+9.578802E-07,-2.120175E-07,-1.201661E+02,-2.178283E-01
+1.451263E+06,-9.786452E-07,+4.592119E-07,-1.193233E+02,+2.702861E+00
+1.451340E+06,+1.874290E-07,-1.341663E-06,-1.173632E+02,-1.431996E+00
+1.451416E+06,+5.288010E-07,+1.001744E-06,-1.189173E+02,+1.085094E+00
+1.451492E+06,-2.345646E-07,+4.034968E-07,-1.266188E+02,+2.097374E+00
+1.451569E+06,+7.232323E-09,-1.122970E-06,-1.189925E+02,-1.564356E+00
+1.451645E+06,-1.446502E-07,+1.014082E-06,-1.197911E+02,+1.712482E+00
+1.451721E+06,-9.787582E-08,-7.632303E-07,-1.222760E+02,-1.698339E+00
+1.451797E+06,+4.525536E-07,+3.405283E-07,-1.249381E+02,+6.450734E-01
+1.451874E+06,-3.628322E-07,-2.826118E-07,-1.267466E+02,-2.479848E+00
+1.451950E+06,+5.481240E-07,+4.544472E-07,-1.229502E+02,+6.922321E-01
+1.452026E+06,-5.565707E-07,-3.737845E-07,-1.234728E+02,-2.550193E+00
+1.452103E+06,-1.427844E-07,+4.256843E-07,-1.269552E+02,+1.894427E+00
+1.452179E+06,+2.011900E-07,-5.194742E-07,-1.250817E+02,-1.201290E+00
+1.452255E+06,-1.741361E-07,+4.519300E-07,-1.262974E+02,+1.938581E+00
+1.452332E+06,+1.922897E-08,-1.671665E-07,-1.354799E+02,-1.456271E+00
+1.452408E+06,+2.362833E-07,+2.034560E-07,-1.301223E+02,+7.108846E-01
+1.452484E+06,-1.469818E-08,-7.776183E-07,-1.221831E+02,-1.589696E+00
+1.452560E+06,-1.525488E-07,+9.169008E-07,-1.206350E+02,+1.735661E+00
+1.452637E+06,+1.931580E-07,-4.700265E-07,-1.258799E+02,-1.180885E+00
+1.452713E+06,+3.920758E-07,-1.736248E-07,-1.273549E+02,-4.168794E-01
+1.452789E+06,-7.591013E-07,+4.647580E-07,-1.210115E+02,+2.592216E+00
+1.452866E+06,+3.358286E-07,+2.002307E-08,-1.294622E+02,+5.955239E-02
+1.452942E+06,-2.032017E-07,-5.463343E-07,-1.246881E+02,-1.926879E+00
+1.453018E+06,+9.907105E-08,+3.621712E-07,-1.285083E+02,+1.303781E+00
+1.453094E+06,+1.006999E-07,-1.551498E-07,-1.346582E+02,-9.950895E-01
+1.453171E+06,-1.362612E-07,+3.712874E-07,-1.280570E+02,+1.922532E+00
+1.453247E+06,+1.018593E-07,-2.329840E-07,-1.318939E+02,-1.158643E+00
+1.453323E+06,+2.168101E-08,+1.912667E-07,-1.343118E+02,+1.457923E+00
+1.453400E+06,+4.171768E-07,-2.675081E-07,-1.260978E+02,-5.701883E-01
+1.453476E+06,-5.910837E-07,-3.377603E-07,-1.233399E+02,-2.622449E+00
+1.453552E+06,+1.177103E-07,+8.317006E-07,-1.215145E+02,+1.430200E+00
+1.453629E+06,-5.883857E-08,-5.302899E-07,-1.254566E+02,-1.681300E+00
+1.453705E+06,+3.573293E-07,+3.123599E-07,-1.264733E+02,+7.183492E-01
+1.453781E+06,-1.487907E-07,-3.915698E-07,-1.275581E+02,-1.933930E+00
+1.453857E+06,-1.177636E-07,-8.577454E-08,-1.367314E+02,-2.512084E+00
+1.453934E+06,-1.986752E-07,+5.011298E-07,-1.253670E+02,+1.948243E+00
+1.454010E+06,-1.700914E-07,-3.856592E-07,-1.275040E+02,-1.986175E+00
+1.454086E+06,+4.572948E-07,+2.234606E-08,-1.267857E+02,+4.882691E-02
+1.454163E+06,-3.957353E-08,+3.261209E-07,-1.296689E+02,+1.691552E+00
+1.454239E+06,+2.467022E-07,-2.692873E-07,-1.287492E+02,-8.291407E-01
+1.454315E+06,-3.591974E-07,-2.237785E-07,-1.274691E+02,-2.584436E+00
+1.454391E+06,-4.932233E-07,+3.696754E-07,-1.242030E+02,+2.498406E+00
+1.454468E+06,+1.101718E-06,+2.299143E-07,-1.189735E+02,+2.057343E-01
+1.454544E+06,-1.130558E-06,+4.035039E-08,-1.189286E+02,+3.105917E+00
+1.454620E+06,+6.713726E-07,-5.450715E-07,-1.212619E+02,-6.819408E-01
+1.454697E+06,+3.558153E-07,-5.967215E-08,-1.288550E+02,-1.661592E-01
+1.454773E+06,-1.029147E-06,+5.708594E-07,-1.185854E+02,+2.635154E+00
+1.454849E+06,+7.304808E-07,-2.275595E-07,-1.223256E+02,-3.019919E-01
+1.454926E+06,-1.927293E-07,-7.932768E-07,-1.217624E+02,-1.809132E+00
+1.455002E+06,+2.610387E-07,+1.073098E-06,-1.191375E+02,+1.332174E+00
+1.455078E+06,-2.621698E-07,-4.679256E-07,-1.254108E+02,-2.081499E+00
+1.455154E+06,+3.165274E-07,+2.129663E-07,-1.283700E+02,+5.922512E-01
+1.455231E+06,-2.988183E-07,+2.109697E-09,-1.304916E+02,+3.134533E+00
+1.455307E+06,+1.270604E-08,-2.777430E-07,-1.311181E+02,-1.525081E+00
+1.455383E+06,-8.300898E-08,+1.952249E-07,-1.334676E+02,+1.972834E+00
+1.455460E+06,+3.925570E-07,+1.041128E-07,-1.278267E+02,+2.592486E-01
+1.455536E+06,-8.318582E-07,+3.771053E-08,-1.215901E+02,+3.096291E+00
+1.455612E+06,+7.323589E-07,-1.328328E-07,-1.225649E+02,-1.794260E-01
+1.455688E+06,-4.399002E-07,-6.869715E-07,-1.217689E+02,-2.140356E+00
+1.455765E+06,+6.631922E-07,+7.594437E-07,-1.199286E+02,+8.529524E-01
+1.455841E+06,-6.283444E-07,+3.044621E-07,-1.231201E+02,+2.690384E+00
+1.455917E+06,-3.490736E-08,-7.930386E-07,-1.220057E+02,-1.614785E+00
+1.455994E+06,+8.817548E-07,+5.750517E-07,-1.195539E+02,+5.778974E-01
+1.456070E+06,-1.350561E-06,-8.837651E-08,-1.173712E+02,-3.076249E+00
+1.456146E+06,+1.003034E-06,+2.977107E-07,-1.196070E+02,+2.885279E-01
+1.456223E+06,-7.569182E-08,-7.520546E-07,-1.224312E+02,-1.671105E+00
+1.456299E+06,-3.934575E-07,+2.268960E-07,-1.268552E+02,+2.618503E+00
+1.456375E+06,+1.363433E-07,+1.337066E-07,-1.343810E+02,+7.756348E-01
+1.456451E+06,-9.737783E-08,-3.694322E-07,-1.283576E+02,-1.828522E+00
+1.456528E+06,+6.346981E-07,+1.037259E-06,-1.183011E+02,+1.021673E+00
+1.456604E+06,-7.195569E-07,-1.044623E-06,-1.179344E+02,-2.173979E+00
+1.456680E+06,+2.424491E-07,+8.074654E-08,-1.318508E+02,+3.214912E-01
+1.456757E+06,+2.628393E-07,+4.705740E-07,-1.253682E+02,+1.061412E+00
+1.456833E+06,-7.331264E-07,-8.116506E-08,-1.226435E+02,-3.031331E+00
+1.456909E+06,+5.927103E-07,-1.014745E-07,-1.244177E+02,-1.695603E-01
+1.456985E+06,-1.702895E-07,+7.487330E-08,-1.346087E+02,+2.727352E+00
+1.457062E+06,+3.162139E-07,-4.504322E-07,-1.251873E+02,-9.587138E-01
+1.457138E+06,-5.551574E-07,+4.346134E-07,-1.230357E+02,+2.477387E+00
+1.457214E+06,+7.795824E-07,+2.811828E-07,-1.216316E+02,+3.461609E-01
+1.457291E+06,-1.272144E-06,-3.681228E-07,-1.175600E+02,-2.859915E+00
+1.457367E+06,+1.175544E-06,-3.444022E-08,-1.185915E+02,-2.928890E-02
+1.457443E+06,-3.471274E-07,-4.057355E-07,-1.254497E+02,-2.278504E+00
+1.457520E+06,-2.992064E-07,+8.459408E-07,-1.209413E+02,+1.910761E+00
+1.457596E+06,+9.197382E-09,-1.458626E-07,-1.367039E+02,-1.507825E+00
+1.457672E+06,+1.142392E-07,-4.236956E-07,-1.271542E+02,-1.307433E+00
+1.457748E+06,+1.112728E-07,+6.216764E-08,-1.378924E+02,+5.094948E-01
+1.457825E+06,-1.328323E-07,+1.380101E-08,-1.374873E+02,+3.038066E+00
